date,cash,shares,close,equity,position_ratio,ma5,ma17,diff,dea,macd_hist,action,reason
2024-01-03,100000.0,0,0.76,100000.0,0.0,,,,,,,
2024-01-04,100000.0,0,0.746,100000.0,0.0,,,,,,,
2024-01-05,100000.0,0,0.735,100000.0,0.0,,,,,,,
2024-01-08,100000.0,0,0.725,100000.0,0.0,,,,,,,
2024-01-09,100000.0,0,0.727,100000.0,0.0,,,,,,,
2024-01-10,100000.0,0,0.724,100000.0,0.0,,,,,,,
2024-01-11,100000.0,0,0.739,100000.0,0.0,,,,,,,
2024-01-12,100000.0,0,0.731,100000.0,0.0,,,,,,,
2024-01-15,100000.0,0,0.724,100000.0,0.0,,,,,,,
2024-01-16,100000.0,0,0.73,100000.0,0.0,,,,,,,
2024-01-17,100000.0,0,0.707,100000.0,0.0,,,,,,,
2024-01-18,100000.0,0,0.723,100000.0,0.0,,,,,,,
2024-01-19,100000.0,0,0.718,100000.0,0.0,,,,,,,
2024-01-22,100000.0,0,0.701,100000.0,0.0,,,,,,,
2024-01-23,100000.0,0,0.708,100000.0,0.0,,,,,,,
2024-01-24,100000.0,0,0.712,100000.0,0.0,0.7123999999999999,0.728235294117647,-0.014509638660900936,-0.012605191603366317,-0.003808894115069239,,
2024-01-25,50022.61128,69200,0.722,99985.01128,0.49969889846873455,0.7121999999999999,0.7254117647058824,-0.013366401625571567,-0.012757433607807369,-0.0012179360355283955,BUY_HALF,低位MACD且上穿MA5
2024-01-26,98655.617,0,0.703,98655.617,0.0,0.7091999999999999,0.7220588235294118,-0.013834048944039168,-0.01297275667505373,-0.0017225845379708754,SELL_ALL,跌破MA17清仓
2024-01-29,98655.617,0,0.675,98655.617,0.0,0.704,0.7178823529411765,-0.01627640454746504,-0.013633486249535993,-0.005285836595858094,,
2024-01-30,98655.617,0,0.66,98655.617,0.0,0.6944,0.7134705882352942,-0.019201026122257603,-0.014746994224080316,-0.008908063796354573,,
2024-01-31,98655.617,0,0.659,98655.617,0.0,0.6838,0.7095882352941176,-0.021353353269206066,-0.016068266033105467,-0.010570174472201196,,
2024-02-01,98655.617,0,0.666,98655.617,0.0,0.6726000000000001,0.7060000000000001,-0.022237901851354325,-0.01730219319675524,-0.009871417309198167,,
2024-02-02,98655.617,0,0.65,98655.617,0.0,0.662,0.7016470588235295,-0.023953854138207276,-0.01863252538504565,-0.010642657506323254,,
2024-02-05,49330.22381999999,74600,0.661,98640.82381999999,0.4999005289126752,0.6592,0.6970588235294117,-0.024147789928326113,-0.01973557829370174,-0.008824423269248746,BUY_HALF,低位MACD且上穿MA5
2024-02-06,35.439819999992324,145000,0.7,101535.43982,0.9996509610825262,0.6672,0.695235294117647,-0.020913434323110658,-0.019971149499583524,-0.001884569647054267,BUY_FULL,次日仍站上MA5
2024-02-07,35.439819999992324,145000,0.709,102840.43982,0.9996553902330442,0.6772,0.6943529411764706,-0.01742311657745066,-0.019461542915156952,0.004076852675412586,,
2024-02-08,35.439819999992324,145000,0.722,104725.43982,0.9996615930182684,0.6883999999999999,0.6938823529411764,-0.013452946074982375,-0.018259823547122037,0.009613754944279324,,
2024-02-19,35.439819999992324,145000,0.734,106465.43982,0.9996671237158282,0.7051999999999999,0.6954705882352942,-0.009231838745983323,-0.016454226586894292,0.01444477568182194,,
2024-02-20,35.439819999992324,145000,0.731,106030.43982,0.9996657580590992,0.7192000000000001,0.6959411764705882,-0.006058813474021263,-0.014375143964319687,0.016632660980596847,,
2024-02-21,35.439819999992324,145000,0.735,106610.43982,0.9996675764581796,0.7262,0.6969411764705882,-0.003184690386597744,-0.012137053248775299,0.01790472572435511,,
2024-02-22,35.439819999992324,145000,0.738,107045.43982,0.9996689273260067,0.732,0.6991176470588235,-0.0006572755416180964,-0.00984109770734386,0.01836764433145153,,
2024-02-23,35.439819999992324,145000,0.738,107045.43982,0.9996689273260067,0.7352000000000001,0.7008823529411765,0.0013303831037833058,-0.0076068015451184285,0.01787436929780347,,
2024-02-26,35.439819999992324,145000,0.734,106465.43982,0.9996671237158282,0.7352000000000001,0.7021764705882354,0.002553416138171394,-0.005574758008460464,0.016256348293263716,,
2024-02-27,35.439819999992324,145000,0.752,109075.43982,0.9996750889104047,0.7394000000000001,0.7039411764705882,0.004918431579493565,-0.0034761200908696587,0.016789103340726447,,
2024-02-28,35.439819999992324,145000,0.733,106320.43982,0.9996666697385752,0.739,0.7057058823529412,0.0051996438873157524,-0.0017409672952325766,0.013881222365096658,,
2024-02-29,35.439819999992324,145000,0.76,110235.43982,0.9996785079275969,0.7434,0.7107058823529411,0.007514557873360861,0.00011013773848611097,0.0148088402697495,,
2024-03-01,35.439819999992324,145000,0.768,111395.43982,0.9996818557379255,0.7494,0.7170588235294119,0.009880777573272437,0.002064265705443376,0.01563302373565812,,
2024-03-04,35.439819999992324,145000,0.771,111830.43982,0.9996830932610384,0.7567999999999999,0.7236470588235294,0.011861368192026323,0.004023686202759965,0.015675363978532714,,
2024-03-05,35.439819999992324,145000,0.772,111975.43982,0.9996835036320735,0.7608,0.7298823529411764,0.013357712771482566,0.005890491516504486,0.01493444250995616,,
2024-03-06,35.439819999992324,145000,0.773,112120.43982,0.9996839129416822,0.7688,0.7371176470588234,0.014457609946025518,0.007603915202408693,0.01370738948723365,,
2024-03-07,35.439819999992324,145000,0.754,109365.43982,0.9996759504642571,0.7676000000000001,0.7425882352941177,0.013638924143219988,0.008810916990570954,0.009656014305298069,,
2024-03-08,35.439819999992324,145000,0.761,110380.43982,0.9996789302519741,0.7662,0.7461764705882353,0.013400478865885468,0.009728829365633858,0.00734329900050322,,
2024-03-11,35.439819999992324,145000,0.804,116615.43982,0.999696096674208,0.7728,0.7517647058823529,0.016491150185741543,0.011081293529655395,0.010819713312172297,,
2024-03-12,35.439819999992324,145000,0.808,117195.43982,0.9996976006911666,0.78,0.7568235294117647,0.019043771303170143,0.012673789084358346,0.012739964437623593,,
2024-03-13,35.439819999992324,145000,0.805,116760.43982,0.9996964740792803,0.7864,0.761,0.02058734885895408,0.014256501039277496,0.012661695639353168,,
2024-03-14,35.439819999992324,145000,0.802,116325.43982,0.999695339041444,0.796,0.7651764705882352,0.02132277459230114,0.015669755749882226,0.01130603768483783,,
2024-03-15,35.439819999992324,145000,0.801,116180.43982,0.999694958806707,0.804,0.7690588235294118,0.02157619618290285,0.016851043836486352,0.009450304692832999,,
2024-03-18,35.439819999992324,145000,0.822,119225.43982,0.9997027495134134,0.8076000000000001,0.774,0.023204076959779885,0.01812165046114506,0.01016485299726965,,
2024-03-19,35.439819999992324,145000,0.811,117630.43982,0.9996987189705809,0.8082,0.7782941176470588,0.02333755532388837,0.019164831433693724,0.008345447780389294,,
2024-03-20,35.439819999992324,145000,0.81,117485.43982,0.9996983471308931,0.8092,0.7827647058823529,0.02309640526358736,0.01995114619967245,0.006290518127829818,,
2024-03-21,35.439819999992324,145000,0.806,116905.43982,0.9996968505481476,0.8099999999999999,0.7859411764705883,0.0223251748144786,0.020425951922633682,0.0037984457836898328,,
2024-03-22,35.439819999992324,145000,0.792,114875.43982,0.9996914934989104,0.8082,0.7894117647058824,0.020349707370709846,0.020410703012248916,-0.00012199128307813917,,
2024-03-25,112811.59682,0,0.778,112811.59682,0.0,0.7994,0.7904705882352941,0.017453261853560997,0.019819214780511334,-0.004731905853900674,SELL_ALL,跌破MA17清仓
2024-03-26,112811.59682,0,0.782,112811.59682,0.0,0.7936,0.7912941176470588,0.015304157680825381,0.018916203360574146,-0.007224091359497531,,
2024-03-27,112811.59682,0,0.762,112811.59682,0.0,0.784,0.790764705882353,0.011850538654541776,0.01750307041936767,-0.011305063529651792,,
2024-03-28,112811.59682,0,0.768,112811.59682,0.0,0.7764,0.7905294117647059,0.009488295387173773,0.015900115412928892,-0.012823640051510238,,
2024-03-29,112811.59682,0,0.771,112811.59682,0.0,0.7722,0.7904117647058824,0.007768722509467474,0.01427383683223661,-0.01301022864553827,,
2024-04-01,112811.59682,0,0.796,112811.59682,0.0,0.7758,0.7928823529411764,0.008327248345914473,0.013084519134972182,-0.009514541578115418,,
2024-04-02,112811.59682,0,0.792,112811.59682,0.0,0.7778,0.7947058823529413,0.008350854077080472,0.012137786123393841,-0.007573864092626739,,
2024-04-03,112811.59682,0,0.782,112811.59682,0.0,0.7818,0.7934117647058824,0.007476461369850695,0.011205521172685213,-0.007458119605669035,,
2024-04-08,112811.59682,0,0.768,112811.59682,0.0,0.7817999999999999,0.7910588235294118,0.005589384902706551,0.010082293918689481,-0.00898581803196586,,
2024-04-09,112811.59682,0,0.777,112811.59682,0.0,0.783,0.7894117647058825,0.004765158213032916,0.009018866777558168,-0.008507417129050503,,
2024-04-10,112811.59682,0,0.761,112811.59682,0.0,0.776,0.787,0.0027887394879262395,0.007772841319631783,-0.009968203663411087,,
2024-04-11,112811.59682,0,0.758,112811.59682,0.0,0.7692,0.7844705882352943,0.000969166532495902,0.0064121063622046065,-0.010885879659417409,,
2024-04-12,112811.59682,0,0.749,112811.59682,0.0,0.7626000000000001,0.7801764705882352,-0.0011854181651488327,0.004892601456733919,-0.012156039243765503,,
2024-04-15,112811.59682,0,0.766,112811.59682,0.0,0.7622,0.7775294117647059,-0.0015038487041565407,0.0036133114245558273,-0.010234320257424736,,
2024-04-16,112811.59682,0,0.752,112811.59682,0.0,0.7572,0.7741176470588236,-0.0028530025600269626,0.0023200486276392695,-0.010346102375332464,,
2024-04-17,112811.59682,0,0.767,112811.59682,0.0,0.7584,0.7718235294117647,-0.002680937888016266,0.0013198513245081625,-0.008001578425048856,,
2024-04-18,112811.59682,0,0.761,112811.59682,0.0,0.759,0.7700000000000001,-0.002994209864212838,0.00045703908676396246,-0.006902497901953601,,
2024-04-19,112811.59682,0,0.745,112811.59682,0.0,0.7582,0.7680588235294118,-0.0044818820978230756,-0.0005307451501534452,-0.00790227389533926,,
2024-04-22,112811.59682,0,0.743,112811.59682,0.0,0.7535999999999999,0.765764705882353,-0.0057559058466877255,-0.0015757772894603012,-0.008360257114454848,,
2024-04-23,112811.59682,0,0.743,112811.59682,0.0,0.7518,0.7646470588235295,-0.006688478232873107,-0.0025983174781428627,-0.008180321509460488,,
2024-04-24,56469.89938,75200,0.749,112794.69938,0.49935679876449174,0.7482,0.7635294117647059,-0.006864271660991239,-0.003451508314712538,-0.006825526692557402,BUY_HALF,低位MACD且上穿MA5
2024-04-25,112777.80194,0,0.749,112777.80194,0.0,0.7458,0.7622352941176471,-0.0069237762367420075,-0.004145961899118433,-0.00555562867524715,SELL_ALL,跌破MA17清仓
2024-04-26,112777.80194,0,0.778,112777.80194,0.0,0.7524,0.7611764705882353,-0.004578102884560953,-0.004232390096206937,-0.000691425576708031,,
2024-04-29,112777.80194,0,0.807,112777.80194,0.0,0.7652,0.7620588235294118,-0.00037476219114784826,-0.0034608645151951193,0.006172204648094542,,
2024-04-30,112777.80194,0,0.798,112777.80194,0.0,0.7762,0.7630000000000001,0.002204775528091951,-0.0023277365065377054,0.009065024069259313,,
2024-05-06,112777.80194,0,0.815,112777.80194,0.0,0.7894,0.765764705882353,0.0055567805727602115,-0.0007508330906781221,0.012615227326876668,,
2024-05-07,112777.80194,0,0.81,112777.80194,0.0,0.8016,0.7677058823529412,0.007720809817753915,0.0009434954910082853,0.01355462865349126,,
2024-05-08,112777.80194,0,0.796,112777.80194,0.0,0.8051999999999999,0.7697647058823529,0.0082114787724612,0.0023970921472988684,0.011628773250324664,,
2024-05-09,112777.80194,0,0.809,112777.80194,0.0,0.8056000000000001,0.7727647058823529,0.009539364947545592,0.003825546707348213,0.011427636480394758,,
2024-05-10,112777.80194,0,0.8,112777.80194,0.0,0.806,0.775764705882353,0.009753072179334854,0.005011051801745541,0.009484040755178625,,
2024-05-13,112777.80194,0,0.788,112777.80194,0.0,0.8006,0.7770588235294118,0.008852095541228566,0.0057792605496421465,0.0061456699831728395,,
2024-05-14,112777.80194,0,0.787,112777.80194,0.0,0.796,0.7791176470588235,0.007965551502356338,0.006216518740184985,0.0034980655243427063,,
2024-05-15,112777.80194,0,0.782,112777.80194,0.0,0.7932,0.78,0.006781329802358349,0.006329480952619659,0.0009036976994773807,,
2024-05-16,112777.80194,0,0.786,112777.80194,0.0,0.7886,0.7814705882352941,0.006095328985524007,0.006282650559200529,-0.00037464314735304385,,
2024-05-17,112777.80194,0,0.793,112777.80194,0.0,0.7872,0.7842941176470588,0.0060468060779127475,0.006235481662942972,-0.0003773511700604498,,
2024-05-20,112777.80194,0,0.797,112777.80194,0.0,0.7889999999999999,0.7874705882352941,0.006258968402970577,0.006240179010948494,3.7578784044166313e-05,,
2024-05-21,112777.80194,0,0.789,112777.80194,0.0,0.7894,0.7901764705882353,0.005715688533395102,0.006135280915437817,-0.0008391847640854284,,
2024-05-22,112777.80194,0,0.801,112777.80194,0.0,0.7932,0.7932352941176471,0.0061821708175351375,0.0061446588958572815,7.50238433557121e-05,,
2024-05-23,112777.80194,0,0.791,112777.80194,0.0,0.7942,0.7957058823529413,0.005679475503769682,0.006051622217439762,-0.0007442934273401598,,
2024-05-24,112777.80194,0,0.775,112777.80194,0.0,0.7906,0.7955294117647059,0.003944549255050167,0.0056302076249618435,-0.003371316739823353,,
2024-05-27,112777.80194,0,0.779,112777.80194,0.0,0.7870000000000001,0.7938823529411765,0.0028594127438875683,0.005076048648746989,-0.004433271809718841,,
2024-05-28,112777.80194,0,0.767,112777.80194,0.0,0.7826000000000001,0.7920588235294117,0.0010193837081461377,0.0042647156606268185,-0.006490663904961362,,
2024-05-29,112777.80194,0,0.771,112777.80194,0.0,0.7766,0.789470588235294,-0.00011476307151614407,0.003388819914198226,-0.0070071659714287405,,
2024-05-30,112777.80194,0,0.773,112777.80194,0.0,0.773,0.7872941176470588,-0.0008424876074736298,0.002542558409863855,-0.00677009203467497,,
2024-05-31,112777.80194,0,0.771,112777.80194,0.0,0.7722,0.7858235294117647,-0.001562585319605958,0.0017215296639698924,-0.006568229967151701,,
2024-06-03,112777.80194,0,0.777,112777.80194,0.0,0.7718,0.7839411764705884,-0.0016303247200559756,0.0010511587871647188,-0.005362967014441389,,
2024-06-04,112777.80194,0,0.787,112777.80194,0.0,0.7758,0.7831764705882353,-0.000867096903085951,0.0006675076491145849,-0.003069209104401072,,
2024-06-05,112777.80194,0,0.784,112777.80194,0.0,0.7784000000000001,0.7829411764705883,-0.0004985611843421056,0.00043429388242324687,-0.001865710133530705,,
2024-06-06,112777.80194,0,0.779,112777.80194,0.0,0.7796000000000001,0.7824705882352943,-0.0006030011632824905,0.0002268348732820994,-0.0016596720731291799,,
2024-06-07,112777.80194,0,0.76,112777.80194,0.0,0.7774,0.7811764705882354,-0.0021936250651499734,-0.0002572571144043151,-0.0038727359014913165,,
2024-06-11,112777.80194,0,0.761,112777.80194,0.0,0.7742,0.7797058823529411,-0.003335069716867811,-0.0008728196348970143,-0.004924500163941594,,
2024-06-12,112777.80194,0,0.756,112777.80194,0.0,0.768,0.7775294117647059,-0.004590217866027202,-0.001616299281123052,-0.0059478371698083,,
2024-06-13,112777.80194,0,0.759,112777.80194,0.0,0.7630000000000001,0.7752941176470588,-0.005281969631140249,-0.0023494333511264913,-0.005865072560027515,,
2024-06-14,56463.1126,73400,0.767,112760.91260000001,0.49926697737634307,0.7605999999999999,0.774,-0.005125570362996434,-0.00290466075350048,-0.0044418192189919084,BUY_HALF,低位MACD且上穿MA5
2024-06-17,26.186600000000908,146200,0.775,113331.1866,0.9997689373879722,0.7636000000000001,0.7724705882352941,-0.004306447627408061,-0.0031850181282819965,-0.002242858998252129,BUY_FULL,次日仍站上MA5
2024-06-18,26.186600000000908,146200,0.779,113915.9866,0.999770123572805,0.7672000000000001,0.7717647058823529,-0.0032965201550535506,-0.0032073185336363077,-0.00017840324283448575,,
2024-06-19,112566.41440000001,0,0.77,112566.41440000001,0.0,0.7699999999999999,0.7714705882352941,-0.003185647974091377,-0.0032029844217273218,3.467289527188996e-05,SELL_ALL,跌破MA17清仓
2024-06-20,112566.41440000001,0,0.758,112566.41440000001,0.0,0.7698,0.770235294117647,-0.004019743581894941,-0.003366336253760846,-0.0013068146562681907,,
2024-06-21,112566.41440000001,0,0.755,112566.41440000001,0.0,0.7674000000000001,0.7695294117647059,-0.004866744487360575,-0.003666417900480792,-0.0024006531737595658,,
2024-06-24,112566.41440000001,0,0.744,112566.41440000001,0.0,0.7612,0.7679411764705882,-0.006352380587228312,-0.004203610437830296,-0.004297540298796032,,
2024-06-25,112566.41440000001,0,0.73,112566.41440000001,0.0,0.7514000000000001,0.7654117647058823,-0.008560757809777386,-0.005075039912219715,-0.006971435795115343,,
2024-06-26,112566.41440000001,0,0.742,112566.41440000001,0.0,0.7458,0.7637058823529412,-0.009236144433600435,-0.005907260816495859,-0.006657767234209152,,
2024-06-27,112566.41440000001,0,0.731,112566.41440000001,0.0,0.7404,0.761,-0.010537531168121617,-0.006833314886821011,-0.007408432562601212,,
2024-06-28,112566.41440000001,0,0.723,112566.41440000001,0.0,0.734,0.7572352941176471,-0.012075226972454556,-0.007881697303947721,-0.00838705933701367,,
2024-07-01,112566.41440000001,0,0.722,112566.41440000001,0.0,0.7296,0.7535882352941177,-0.01322213705308617,-0.008949785253775412,-0.008544703598621514,,
2024-07-02,112566.41440000001,0,0.715,112566.41440000001,0.0,0.7266,0.7498235294117647,-0.014528438260953291,-0.010065515855210988,-0.008925844811484607,,
2024-07-03,112566.41440000001,0,0.714,112566.41440000001,0.0,0.721,0.7471176470588236,-0.015466099455026416,-0.011145632575174074,-0.008640933759704685,,
2024-07-04,112566.41440000001,0,0.709,112566.41440000001,0.0,0.7165999999999999,0.7440588235294118,-0.01642334284690672,-0.012201174629520603,-0.008444336434772232,,
2024-07-05,112566.41440000001,0,0.712,112566.41440000001,0.0,0.7143999999999999,0.7414705882352941,-0.01674684302177698,-0.013110308307971878,-0.007273069427610204,,
2024-07-08,112566.41440000001,0,0.7,112566.41440000001,0.0,0.71,0.738,-0.017766715318079496,-0.014041589709993403,-0.007450251216172186,,
2024-07-09,56293.837690000015,78900,0.713,112549.53769000001,0.4998305737598627,0.7096,0.7348235294117648,-0.01732625383719888,-0.0146985225354345,-0.005255462603528761,BUY_HALF,低位MACD且上穿MA5
2024-07-10,112532.66098000002,0,0.713,112532.66098000002,0.0,0.7093999999999999,0.7311764705882353,-0.016783712747196033,-0.015115560577786806,-0.003336304338818454,SELL_ALL,跌破MA17清仓
2024-07-11,112532.66098000002,0,0.727,112532.66098000002,0.0,0.7129999999999999,0.7281176470588235,-0.015050568443094825,-0.015102562150848412,0.00010398741550717364,,
2024-07-12,112532.66098000002,0,0.727,112532.66098000002,0.0,0.716,0.7255882352941176,-0.013521175402068542,-0.014786284801092437,0.002530218798047792,,
2024-07-15,112532.66098000002,0,0.72,112532.66098000002,0.0,0.72,0.7233529411764706,-0.012727250080443175,-0.014374477856962586,0.0032944555530388213,,
2024-07-16,56294.69465000002,76700,0.733,112515.79465000003,0.4996729585822641,0.724,0.7220588235294116,-0.010923151893067806,-0.01368421266418363,0.005522121542231646,BUY_HALF,低位MACD且上穿MA5
2024-07-17,63.93048000001727,153600,0.731,112345.53048000002,0.9994309477223804,0.7276,0.7212941176470588,-0.009544748448337081,-0.01285631982101432,0.006623142745354478,BUY_FULL,次日仍站上MA5
2024-07-18,63.93048000001727,153600,0.743,114188.73048000003,0.9994401331923799,0.7308,0.7220588235294116,-0.0073987657101766136,-0.01176480899884678,0.008732086577340332,,
2024-07-19,63.93048000001727,153600,0.745,114495.93048000001,0.9994416353513003,0.7343999999999999,0.7222352941176471,-0.0054735796251772495,-0.010506563124112875,0.01006596699787125,,
2024-07-22,63.93048000001727,153600,0.744,114342.33048,0.9994408852807911,0.7392000000000001,0.723,-0.003982638052882126,-0.009201778109866724,0.010438280113969196,,
2024-07-23,63.93048000001727,153600,0.723,111116.73048000003,0.9994246547776932,0.7372,0.7229999999999999,-0.004444348922988506,-0.008250292272491081,0.007611886699005151,,
2024-07-24,109701.42936000001,0,0.714,109701.42936000001,0.0,0.7338,0.7225294117647059,-0.005473389075658863,-0.007694911633124637,0.004443045114931548,SELL_ALL,跌破MA17清仓
2024-07-25,109701.42936000001,0,0.712,109701.42936000001,0.0,0.7276,0.7223529411764705,-0.006376786470763451,-0.007431286600652401,0.0021090002597778986,,
2024-07-26,109701.42936000001,0,0.719,109701.42936000001,0.0,0.7224,0.7226470588235293,-0.006453501962987773,-0.007235729673119476,0.001564455420263405,,
2024-07-29,109701.42936000001,0,0.707,109701.42936000001,0.0,0.715,0.7225294117647059,-0.007397327468713577,-0.007268049232238296,-0.00025855647295056246,,
2024-07-30,109701.42936000001,0,0.705,109701.42936000001,0.0,0.7114,0.7221176470588235,-0.008212036027686942,-0.007456846591328025,-0.0015103788727178335,,
2024-07-31,54864.183120000016,75200,0.729,109684.98312000002,0.4998022376501961,0.7144,0.7238235294117646,-0.0068422260835473425,-0.0073339224897718885,0.000983392812449092,BUY_HALF,低位MACD且上穿MA5
2024-08-01,108841.58504000002,0,0.718,108841.58504000002,0.0,0.7156,0.7241176470588234,-0.006568531955420287,-0.0071808443829015686,0.001224624854962563,SELL_ALL,跌破MA17清仓
2024-08-02,108841.58504000002,0,0.704,108841.58504000002,0.0,0.7125999999999999,0.7235882352941176,-0.00739605328574322,-0.0072238861634699,-0.0003443342445466416,,
2024-08-05,108841.58504000002,0,0.689,108841.58504000002,0.0,0.709,0.7213529411764705,-0.009156691897412306,-0.007610447310258381,-0.0030924891743078498,,
2024-08-06,108841.58504000002,0,0.699,108841.58504000002,0.0,0.7078,0.7197058823529412,-0.009634039050174015,-0.008015165658241508,-0.0032377467838650142,,
2024-08-07,108841.58504000002,0,0.695,108841.58504000002,0.0,0.7009999999999998,0.718235294117647,-0.010217327684956867,-0.00845559806358458,-0.003523459242744574,,
2024-08-08,108841.58504000002,0,0.691,108841.58504000002,0.0,0.6956,0.7157647058823529,-0.010876971741439645,-0.008939872799155594,-0.003874197884568102,,
2024-08-09,108841.58504000002,0,0.685,108841.58504000002,0.0,0.6918,0.7130588235294117,-0.011748465270120523,-0.00950159129334858,-0.0044937479535438855,,
2024-08-12,108841.58504000002,0,0.682,108841.58504000002,0.0,0.6904,0.7094705882352941,-0.01253668994051027,-0.01010861102278092,-0.004856157835458702,,
2024-08-13,54453.273440000026,78800,0.69,108825.27344000002,0.49962658747627753,0.6886,0.706235294117647,-0.012373199982091743,-0.010561528814643086,-0.003623342334897313,BUY_HALF,低位MACD且上穿MA5
2024-08-14,108099.97460000003,0,0.681,108099.97460000003,0.0,0.6858000000000001,0.7025294117647058,-0.012822053148776935,-0.011013633681469858,-0.003616838934614154,SELL_ALL,跌破MA17清仓
2024-08-15,54105.78120000003,78800,0.685,108083.78120000003,0.4994088789336322,0.6846000000000001,0.7002941176470587,-0.012708510152319219,-0.011352608975639732,-0.0027118023533589733,BUY_HALF,低位MACD且上穿MA5
2024-08-16,108067.58780000004,0,0.685,108067.58780000004,0.0,0.6846000000000001,0.6985882352941176,-0.012474725637689255,-0.011577032308049639,-0.0017953866592792314,SELL_ALL,跌破MA17清仓
2024-08-19,108067.58780000004,0,0.686,108067.58780000004,0.0,0.6854,0.6970588235294117,-0.012069626936623723,-0.011675551233764455,-0.000788151405718536,,
2024-08-20,108067.58780000004,0,0.677,108067.58780000004,0.0,0.6828000000000001,0.6945882352941176,-0.01233264502625464,-0.011806969992262493,-0.0010513500679842948,,
2024-08-21,108067.58780000004,0,0.675,108067.58780000004,0.0,0.6816000000000001,0.6927058823529412,-0.01255771452637866,-0.011957118899085729,-0.0012011912545858636,,
2024-08-22,108067.58780000004,0,0.67,108067.58780000004,0.0,0.6786000000000001,0.6906470588235294,-0.012989803570334635,-0.01216365583333551,-0.0016522954739982484,,
2024-08-23,108067.58780000004,0,0.67,108067.58780000004,0.0,0.6756,0.6871764705882353,-0.013180302923059939,-0.012366985251280398,-0.0016266353435590818,,
2024-08-26,108067.58780000004,0,0.67,108067.58780000004,0.0,0.6724,0.6843529411764706,-0.013179351670373873,-0.012529458535099094,-0.0012997862705495591,,
2024-08-27,108067.58780000004,0,0.664,108067.58780000004,0.0,0.6698000000000001,0.682,-0.01350704682373527,-0.01272497619282633,-0.001564141261817878,,
2024-08-28,108067.58780000004,0,0.664,108067.58780000004,0.0,0.6676000000000001,0.6805294117647059,-0.013609861581226679,-0.0129019532705064,-0.001415816621440559,,
